City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Buraydah,SA,2022-05-21 18:41:07,26.326,43.975,93.65,12,0,14.07
295,San Manuel Chaparron,GT,2022-05-21 18:44:56,14.5167,-89.7667,80.74,49,96,8.77
296,Manggar,ID,2022-05-21 18:44:56,-2.8833,108.2667,80.89,79,100,2.57
297,Selikhino,RU,2022-05-21 18:44:56,50.3672,137.4996,41.68,97,100,8.66
298,Bubaque,GW,2022-05-21 18:44:57,11.2833,-15.8333,79.0,79,100,17.92
299,Pesqueira,BR,2022-05-21 18:40:27,-8.3578,-36.6964,74.23,81,78,11.32
300,Tsabong,BW,2022-05-21 18:44:58,-26.0217,22.401,52.11,72,72,8.99
301,Marigot,MF,2022-05-21 18:44:58,18.0667,-63.0833,86.09,61,20,12.66
302,Husavik,IS,2022-05-21 18:44:58,66.0449,-17.3389,41.68,98,100,10.69
303,Aykhal,RU,2022-05-21 18:41:29,66.0,111.5,39.52,76,67,3.44
304,Bunia,CD,2022-05-21 18:44:59,1.5667,30.25,63.52,94,100,2.71
305,Richards Bay,ZA,2022-05-21 18:40:13,-28.783,32.0377,63.07,87,100,13.15
306,Haapiti,PF,2022-05-21 18:45:00,-17.5667,-149.8667,80.33,69,0,10.09
307,Seymchan,RU,2022-05-21 18:41:39,62.8833,152.4333,40.57,78,99,5.53
308,Zhovti Vody,UA,2022-05-21 18:45:00,48.3473,33.5003,62.64,91,100,15.59
309,Barra,BR,2022-05-21 18:45:01,-11.0894,-43.1417,84.6,44,67,6.24
310,Rawson,AR,2022-05-21 18:45:01,-43.3002,-65.1023,63.59,37,100,14.54
311,Korba,IN,2022-05-21 18:40:07,22.35,82.6833,85.91,33,87,4.79
312,Odweyne,SO,2022-05-21 18:45:02,9.4092,45.064,80.06,50,32,14.58
313,Borehamwood,GB,2022-05-21 18:45:03,51.6547,-0.2776,65.17,50,0,8.05
314,Havoysund,NO,2022-05-21 18:45:03,70.9963,24.6622,44.83,78,37,2.44
315,Lavrentiya,RU,2022-05-21 18:45:04,65.5833,-171.0,37.17,87,72,9.26
316,Norwalk,US,2022-05-21 18:46:04,33.9022,-118.0817,73.06,62,100,9.22
317,Ossora,RU,2022-05-21 18:46:05,59.2353,163.0719,35.28,99,100,2.42
318,Russell,US,2022-05-21 18:45:29,32.3502,-85.1999,89.91,55,40,4.61
319,Manjacaze,MZ,2022-05-21 18:46:06,-24.7117,33.8828,66.99,93,99,5.64
320,Pevek,RU,2022-05-21 18:46:06,69.7008,170.3133,33.75,89,100,5.12
321,Kieta,PG,2022-05-21 18:46:07,-6.2167,155.6333,78.04,84,21,1.05
322,Locri,IT,2022-05-21 18:46:07,38.2414,16.2623,63.99,69,5,14.76
323,Antofagasta,CL,2022-05-21 18:42:23,-23.65,-70.4,61.88,68,30,6.44
324,Airai,TL,2022-05-21 18:36:28,-8.9266,125.4092,57.47,90,23,3.62
325,Moron,AR,2022-05-21 18:45:26,-34.6534,-58.6198,72.01,45,0,4.18
326,Ballina,AU,2022-05-21 18:46:08,-28.8667,153.5667,59.77,85,100,12.71
327,Upata,VE,2022-05-21 18:46:09,8.0086,-62.3989,87.19,35,2,8.81
328,Muzhi,RU,2022-05-21 18:46:09,65.3667,64.6667,32.2,85,100,11.43
329,Alice Springs,AU,2022-05-21 18:46:10,-23.7,133.8833,42.35,65,10,0.0
330,Seoul,KR,2022-05-21 18:43:29,37.5683,126.9778,61.99,82,75,3.44
331,Cabedelo,BR,2022-05-21 18:46:10,-6.9811,-34.8339,84.87,76,8,12.5
332,Edirne,TR,2022-05-21 18:46:11,41.6772,26.556,63.81,65,0,2.19
333,Puquio,PE,2022-05-21 18:46:11,-14.7,-74.1333,62.01,29,22,13.0
334,Ponta Delgada,PT,2022-05-21 18:46:12,37.7333,-25.6667,65.12,100,75,6.91
335,Flinders,AU,2022-05-21 18:46:12,-34.5833,150.8552,55.38,92,100,3.0
336,Verkhnyaya Inta,RU,2022-05-21 18:46:13,65.9811,60.3094,32.86,75,100,13.22
337,Keti Bandar,PK,2022-05-21 18:46:13,24.1447,67.4497,81.9,90,39,22.26
338,Ingham,US,2022-05-21 18:46:14,42.6,-84.3833,71.17,75,75,12.66
339,Senador Pompeu,BR,2022-05-21 18:46:14,-5.5881,-39.3717,85.59,54,98,6.53
340,Zavetnoye,RU,2022-05-21 18:46:15,47.1194,43.8903,54.23,97,100,7.54
341,Neryungri,RU,2022-05-21 18:46:15,56.6709,124.6491,29.43,95,77,1.12
342,Zastron,ZA,2022-05-21 18:46:15,-30.3023,27.084,43.93,80,98,7.7
343,Honiara,SB,2022-05-21 18:46:16,-9.4333,159.95,77.29,85,14,1.63
344,Tocopilla,CL,2022-05-21 18:46:16,-22.092,-70.1979,68.59,66,100,7.74
345,Amapa,BR,2022-05-21 18:45:21,1.0,-52.0,75.51,97,100,2.51
346,Hasaki,JP,2022-05-21 18:46:17,35.7333,140.8333,59.4,89,100,17.49
347,Katol,IN,2022-05-21 18:46:17,21.2667,78.5833,92.95,24,0,12.66
348,Port Blair,IN,2022-05-21 18:46:18,11.6667,92.75,84.24,84,75,8.05
349,Leningradskiy,RU,2022-05-21 18:46:18,69.3833,178.4167,32.54,97,97,9.78
350,Victoria,HK,2022-05-21 18:33:26,22.2855,114.1577,78.85,88,100,15.01
351,Najran,SA,2022-05-21 18:41:23,17.4924,44.1277,84.85,11,4,2.08
352,Constitucion,CL,2022-05-21 18:45:56,-35.3333,-72.4167,58.42,58,100,11.63
353,Ende,ID,2022-05-21 18:46:19,-8.8432,121.6623,75.67,84,5,1.92
354,Saint George,US,2022-05-21 18:45:38,37.1041,-113.5841,73.8,12,0,3.0
355,Great Falls,US,2022-05-21 18:46:20,47.5002,-111.3008,47.16,44,100,5.75
356,Port Lincoln,AU,2022-05-21 18:46:20,-34.7333,135.8667,58.68,81,0,11.41
357,Turbat,PK,2022-05-21 18:46:21,26.0023,63.044,89.4,51,0,2.19
358,Scottsboro,US,2022-05-21 18:46:21,34.6723,-86.0341,90.86,48,40,9.22
359,Padang,ID,2022-05-21 18:46:22,-0.9492,100.3543,77.7,89,97,2.91
360,Kopanskaya,RU,2022-05-21 18:46:22,46.2779,38.4795,60.48,60,100,27.45
361,Ransang,PH,2022-05-21 18:46:23,8.9603,117.5828,79.43,85,100,5.19
362,Mega,ET,2022-05-21 18:47:23,4.05,38.3,59.41,86,100,5.3
363,Shache,CN,2022-05-21 18:47:24,38.4167,77.2406,68.16,37,100,13.42
364,Utica,US,2022-05-21 18:44:59,43.1009,-75.2327,92.39,51,100,1.99
365,Emerald,AU,2022-05-21 18:44:12,-23.5333,148.1667,62.74,94,100,10.36
366,Henties Bay,NA,2022-05-21 18:47:24,-22.116,14.2845,57.33,75,1,12.5
367,Vila,PT,2022-05-21 18:47:25,42.0304,-8.1588,65.28,89,98,7.56
368,Sladkovicovo,SK,2022-05-21 18:47:25,48.2014,17.6385,69.91,57,87,9.42
369,Bilibino,RU,2022-05-21 18:47:26,68.0546,166.4372,39.76,82,100,2.1
370,Mikhaylovka,RU,2022-05-21 18:47:26,50.06,43.2379,50.79,83,100,8.86
371,Peniche,PT,2022-05-21 18:47:27,39.3558,-9.3811,66.92,82,3,21.14
372,Carlagan,PH,2022-05-21 18:47:27,14.975,122.0456,79.99,81,100,5.75
373,Fayaoue,NC,2022-05-21 18:47:29,-20.65,166.5333,77.4,83,95,24.27
374,Magaria,NE,2022-05-21 18:47:30,12.9983,8.9099,92.64,12,100,9.31
375,Concordia,AR,2022-05-21 18:47:30,-31.393,-58.0209,69.87,64,75,4.0
376,Sicuani,PE,2022-05-21 18:47:31,-14.2694,-71.2261,61.05,32,95,7.0
377,Andenes,NO,2022-05-21 18:47:31,69.3143,16.1194,46.38,87,100,5.75
378,Tobermory,CA,2022-05-21 18:47:32,45.2501,-81.6665,42.24,97,100,10.11
379,Buala,SB,2022-05-21 18:47:32,-8.145,159.5921,79.41,81,83,5.35
380,Korla,CN,2022-05-21 18:47:33,41.7597,86.1469,78.4,10,100,16.11
381,Constantine,DZ,2022-05-21 18:47:33,36.365,6.6147,78.21,18,0,6.91
382,Nouadhibou,MR,2022-05-21 18:47:34,20.931,-17.0347,69.78,73,1,23.02
383,Havelock,US,2022-05-21 18:47:34,34.8791,-76.9013,92.98,78,0,13.8
384,Miracema Do Tocantins,BR,2022-05-21 18:47:35,-9.5618,-48.3967,87.78,38,5,3.2
385,Srednekolymsk,RU,2022-05-21 18:47:35,67.45,153.6833,52.68,48,100,4.59
386,Alekseyevsk,RU,2022-05-21 18:47:35,57.8406,108.3492,50.14,87,80,6.44
387,Abha,SA,2022-05-21 18:43:29,18.2164,42.5053,75.02,38,0,0.0
388,Sept-Iles,CA,2022-05-21 18:47:36,50.2001,-66.3821,47.05,90,100,9.22
389,Maumere,ID,2022-05-21 18:47:36,-8.6199,122.2111,78.48,79,7,2.08
390,Del Rio,US,2022-05-21 18:47:37,29.3627,-100.8968,91.51,50,0,6.91
391,Wilmington,US,2022-05-21 18:47:38,34.2257,-77.9447,88.0,67,0,10.36
392,Nantucket,US,2022-05-21 18:47:38,41.2835,-70.0995,73.54,77,0,10.36
393,Orange,US,2022-05-21 18:43:46,33.7,-117.7675,73.76,77,100,6.91
394,Ilulissat,GL,2022-05-21 18:44:15,69.2167,-51.1,33.82,80,75,8.05
395,College,US,2022-05-21 18:47:39,64.8569,-147.8028,65.46,37,40,3.44
396,Laramie,US,2022-05-21 18:44:37,41.3114,-105.5911,38.95,48,100,4.61
397,Qaqortoq,GL,2022-05-21 18:47:40,60.7167,-46.0333,42.71,67,10,6.17
398,Beloha,MG,2022-05-21 18:47:40,-25.1667,45.05,69.31,52,0,7.2
399,Guasdualito,VE,2022-05-21 18:47:40,7.2424,-70.7324,87.8,62,40,8.05
400,Iracoubo,GF,2022-05-21 18:47:41,5.4802,-53.2011,77.85,88,100,11.92
401,Chabahar,IR,2022-05-21 18:47:41,25.2919,60.643,84.7,78,0,3.06
402,Georgetown,MY,2022-05-21 18:45:17,5.4112,100.3354,82.33,88,20,2.3
403,Helsinki,FI,2022-05-21 18:47:42,60.1695,24.9355,52.18,47,0,11.99
404,Cockburn Town,TC,2022-05-21 18:47:42,21.4612,-71.1419,84.16,70,40,13.8
405,Bintulu,MY,2022-05-21 18:47:43,3.1667,113.0333,75.61,94,20,3.44
406,San Juan,AR,2022-05-21 18:47:43,-31.5375,-68.5364,66.99,22,0,1.99
407,Juneau,US,2022-05-21 18:44:17,58.3019,-134.4197,62.83,65,0,4.61
408,Esperance,AU,2022-05-21 18:47:44,-33.8667,121.9,57.04,69,54,12.12
409,Ugoofaaru,MV,2022-05-21 18:47:44,5.6667,73.0,82.99,79,49,14.7
410,San Angelo,US,2022-05-21 18:45:56,31.4638,-100.437,85.89,40,0,14.97
411,Clyde River,CA,2022-05-21 18:48:45,70.4692,-68.5914,23.23,86,100,6.91
412,Sol-Iletsk,RU,2022-05-21 18:48:45,51.1631,54.9918,42.6,92,100,19.91
413,Andrews,US,2022-05-21 18:48:46,32.3187,-102.5457,73.35,24,40,11.5
414,Ponta Do Sol,PT,2022-05-21 18:48:46,32.6667,-17.1,71.71,78,25,1.52
415,Granadilla De Abona,ES,2022-05-21 18:48:47,28.1188,-16.576,69.1,65,20,21.85
416,Molina,CL,2022-05-21 18:47:40,-35.1167,-71.2833,61.38,100,0,4.61
417,Astana,KZ,2022-05-21 18:48:47,51.1801,71.446,67.95,56,20,2.24
418,Bermejo,AR,2022-05-21 18:48:11,-32.8833,-68.8,67.91,26,0,6.91
419,Faya,SA,2022-05-21 18:48:48,18.3851,42.4509,75.31,16,4,6.11
420,Houston,US,2022-05-21 18:46:26,29.7633,-95.3633,96.42,63,75,16.11
421,Baykit,RU,2022-05-21 18:48:49,61.67,96.37,45.14,89,100,8.66
422,Tukrah,LY,2022-05-21 18:48:49,32.5341,20.5791,65.07,88,0,6.96
423,Hami,CN,2022-05-21 18:46:36,42.8,93.45,77.43,23,0,18.21
424,Waslala,NI,2022-05-21 18:48:50,13.2333,-85.3833,80.04,76,100,2.26
425,Sattahip,TH,2022-05-21 18:48:50,12.6664,100.9007,80.98,74,20,3.44
426,Oussouye,SN,2022-05-21 18:48:51,12.485,-16.5469,87.98,63,100,12.64
427,Fare,PF,2022-05-21 18:48:51,-16.7,-151.0167,80.24,71,4,9.53
428,Alta Floresta,BR,2022-05-21 18:48:52,-9.8756,-56.0861,89.42,31,0,2.3
429,Byron Bay,AU,2022-05-21 18:48:52,-28.65,153.6167,59.7,85,100,11.45
430,Awbari,LY,2022-05-21 18:48:52,26.5921,12.7805,77.67,11,0,13.4
431,Oakdale,US,2022-05-21 18:48:53,44.963,-92.9649,56.79,48,75,11.5
432,Robertsport,LR,2022-05-21 18:48:53,6.7533,-11.3686,78.71,85,99,12.88
433,Manaure,CO,2022-05-21 18:48:54,11.7751,-72.4445,91.71,45,6,21.18
434,Tevriz,RU,2022-05-21 18:48:54,57.509,72.4042,57.15,85,100,10.56
435,Diego De Almagro,CL,2022-05-21 18:48:55,-26.3667,-70.05,76.01,16,0,9.84
436,Avera,US,2022-05-21 18:48:55,33.194,-82.5271,87.85,34,100,7.2
437,Luang Prabang,LA,2022-05-21 18:48:57,19.8856,102.1347,74.7,99,100,1.19
438,Bara,NG,2022-05-21 18:48:58,10.3744,10.7288,91.54,35,4,7.23
439,High Prairie,CA,2022-05-21 18:48:59,55.4334,-116.4858,54.46,34,89,3.13
440,Ola,RU,2022-05-21 18:48:59,59.5833,151.2833,37.15,90,99,3.89
441,Mayor Pablo Lagerenza,PY,2022-05-21 18:49:00,-19.9309,-60.7718,88.03,23,8,7.87
442,Naze,JP,2022-05-21 18:49:00,28.3667,129.4833,67.12,85,30,9.26
443,Roebourne,AU,2022-05-21 18:49:01,-20.7833,117.1333,76.64,76,88,5.46
444,Aquiraz,BR,2022-05-21 18:49:01,-3.9014,-38.3911,87.46,75,21,7.02
445,Camopi,GF,2022-05-21 18:49:01,3.1655,-52.3158,79.65,93,76,1.97
446,Vao,NC,2022-05-21 18:49:02,-22.6667,167.4833,74.03,87,88,25.66
447,Marzuq,YE,2022-05-21 18:49:02,14.4,46.4667,79.38,26,39,3.49
448,Sweetwater,US,2022-05-21 18:45:23,25.7634,-80.3731,90.01,74,75,16.11
449,Duyun,CN,2022-05-21 18:49:03,26.2667,107.5167,62.22,99,100,2.53
450,Alofi,NU,2022-05-21 18:49:03,-19.0595,-169.9187,66.09,94,26,1.14
451,Ravar,IR,2022-05-21 18:49:04,31.2656,56.8055,79.52,20,0,11.65
452,Norman Wells,CA,2022-05-21 18:49:04,65.282,-126.8329,42.84,87,100,19.57
453,Warrnambool,AU,2022-05-21 18:49:05,-38.3833,142.4833,39.81,88,5,5.5
454,Leh,IN,2022-05-21 18:49:05,34.1667,77.5833,46.02,48,9,6.22
455,Clinton,US,2022-05-21 18:49:06,42.587,-82.9199,74.01,79,75,13.8
456,Narsipatnam,IN,2022-05-21 18:49:06,17.6667,82.6167,84.09,54,100,2.53
457,Samarkand,UZ,2022-05-21 18:49:06,39.6542,66.9597,63.82,55,75,16.11
458,Isangel,VU,2022-05-21 18:50:07,-19.55,169.2667,69.91,88,100,3.44
459,Aguimes,ES,2022-05-21 18:50:08,27.9054,-15.4461,70.43,60,20,25.32
460,Ayan,RU,2022-05-21 18:50:08,56.45,138.1667,32.2,99,100,9.13
461,Severo-Kurilsk,RU,2022-05-21 18:50:09,50.6789,156.125,41.56,96,96,0.63
462,Yumen,CN,2022-05-21 18:50:09,40.2833,97.2,64.58,31,0,11.23
463,Front Royal,US,2022-05-21 18:50:10,38.9182,-78.1944,94.51,47,40,5.75
464,Eyl,SO,2022-05-21 18:50:10,7.9803,49.8164,83.41,70,82,21.43
465,Burnie,AU,2022-05-21 18:50:11,-41.0667,145.9167,47.95,86,8,4.21
466,Graaff-Reinet,ZA,2022-05-21 18:50:11,-32.2522,24.5308,50.92,93,45,3.51
467,Maldonado,UY,2022-05-21 18:50:11,-34.6667,-54.9167,65.59,60,40,8.9
468,Mount Isa,AU,2022-05-21 18:50:12,-20.7333,139.5,64.17,68,40,5.75
469,Gilgit,PK,2022-05-21 18:50:12,35.9221,74.3087,68.67,52,98,5.86
470,Dryden,CA,2022-05-21 18:50:13,49.7833,-92.7503,39.49,75,75,6.91
471,Brae,GB,2022-05-21 18:50:13,60.3964,-1.353,51.3,80,82,13.53
472,Uige,AO,2022-05-21 18:50:14,-7.6087,15.0613,68.77,90,66,2.1
473,Basugaon,IN,2022-05-21 18:46:36,26.4667,90.4,71.2,95,100,2.21
474,Stadtallendorf,DE,2022-05-21 18:50:14,50.8333,9.0167,61.56,74,88,3.27
475,Khasan,RU,2022-05-21 18:50:15,42.4308,130.6434,53.42,81,96,5.68
476,Killybegs,IE,2022-05-21 18:50:15,54.6333,-8.45,58.71,78,89,12.48
477,Torbat-E Jam,IR,2022-05-21 18:50:16,35.244,60.6225,56.43,58,88,25.14
478,Pontianak,ID,2022-05-21 18:50:16,-0.0333,109.3333,78.78,94,100,2.3
479,Merauke,ID,2022-05-21 18:48:16,-8.4667,140.3333,77.18,87,86,10.54
480,Quartucciu,IT,2022-05-21 18:50:17,39.2519,9.1794,73.04,70,0,5.75
481,Formosa Do Rio Preto,BR,2022-05-21 18:50:17,-11.0483,-45.1931,87.17,35,90,3.15
482,Warri,NG,2022-05-21 18:50:18,5.5167,5.75,75.51,93,100,2.64
483,High Level,CA,2022-05-21 18:50:18,58.5169,-117.136,60.91,21,40,9.22
484,Ambon,ID,2022-05-21 18:50:18,-3.6954,128.1814,77.14,94,20,0.0
485,Paamiut,GL,2022-05-21 18:50:19,61.994,-49.6678,35.83,84,10,13.58
486,Aksha,RU,2022-05-21 18:50:19,50.2814,113.2867,58.01,56,100,12.35
487,Port-Cartier,CA,2022-05-21 18:50:20,50.0334,-66.8654,46.74,95,100,5.66
488,Kavaratti,IN,2022-05-21 18:50:20,10.5669,72.642,83.37,78,99,16.84
489,Ixtapa,MX,2022-05-21 18:50:21,20.7,-105.2,93.78,33,1,8.32
490,Bailen,ES,2022-05-21 18:50:21,38.0964,-3.7779,84.83,26,20,4.7
491,Baoding,CN,2022-05-21 18:50:22,38.8511,115.4903,68.58,32,1,6.46
492,Takoradi,GH,2022-05-21 18:50:22,4.8845,-1.7554,77.72,87,100,11.68
493,Hualmay,PE,2022-05-21 18:50:23,-11.0964,-77.6139,69.28,74,21,9.22
494,Margate,GB,2022-05-21 18:50:23,51.3813,1.3862,62.69,66,100,3.0
495,Nome,US,2022-05-21 18:50:24,64.5011,-165.4064,60.87,34,0,17.27
496,Krasnyy Chikoy,RU,2022-05-21 18:50:24,50.3643,108.7512,50.7,92,51,4.9
497,Milkovo,RU,2022-05-21 18:50:24,54.7167,158.6167,40.06,94,100,1.28
498,Sinop,TR,2022-05-21 18:49:56,41.7711,34.8709,59.07,61,0,7.36
499,Sola,VU,2022-05-21 18:46:39,-13.8833,167.55,74.07,100,20,0.0
500,Pokhara,NP,2022-05-21 18:46:22,28.2333,83.9833,66.56,81,38,3.4
501,Erenhot,CN,2022-05-21 18:50:25,43.6475,111.9767,67.75,36,9,11.99
502,Balakhta,RU,2022-05-21 18:50:26,55.38,91.6,54.27,51,74,1.72
503,Alaca,TR,2022-05-21 18:50:26,40.1683,34.8425,55.99,60,0,1.68
504,Puerto Del Rosario,ES,2022-05-21 18:51:27,28.5004,-13.8627,71.35,78,20,18.41
505,Dukat,RU,2022-05-21 18:50:40,62.55,155.55,27.36,97,100,5.41
506,Meulaboh,ID,2022-05-21 18:51:27,4.1363,96.1285,77.88,88,100,2.44
507,Nishihara,JP,2022-05-21 18:51:28,26.1842,127.7558,70.88,83,40,13.8
508,Manono,CD,2022-05-21 18:51:28,-7.3,27.4167,76.37,53,100,2.8
509,Tommot,RU,2022-05-21 18:51:29,58.9564,126.2925,35.19,91,10,2.33
510,Bay Saint Louis,US,2022-05-21 18:51:29,30.3088,-89.33,87.89,81,9,11.88
511,Mercedes,AR,2022-05-21 18:51:29,-34.6515,-59.4307,74.86,29,0,4.68
512,Abu Kamal,SY,2022-05-21 18:51:30,34.4506,40.9171,80.42,8,71,6.33
513,Savannah Bight,HN,2022-05-21 18:51:30,16.45,-85.85,82.11,85,97,30.51
514,Yangjiang,CN,2022-05-21 18:51:31,21.85,111.9667,75.24,89,99,5.66
515,Mareeba,AU,2022-05-21 18:51:32,-17.0,145.4333,70.52,90,7,2.55
516,Dalvik,IS,2022-05-21 18:47:40,65.9702,-18.5286,42.73,96,100,8.32
517,Sharan,RU,2022-05-21 18:51:33,54.8167,54.0,36.03,94,22,9.22
518,Beatrice,US,2022-05-21 18:51:33,40.2681,-96.747,53.58,50,100,12.66
519,Haines Junction,CA,2022-05-21 18:51:34,60.7522,-137.5108,55.49,45,9,3.8
520,Beyneu,KZ,2022-05-21 18:51:34,45.3167,55.2,56.3,39,61,12.35
521,Half Moon Bay,US,2022-05-21 18:51:35,37.4636,-122.4286,82.89,61,0,12.66
522,Sakakah,SA,2022-05-21 18:51:35,29.9697,40.2064,89.17,14,0,19.24
523,Goderich,CA,2022-05-21 18:51:35,43.7501,-81.7165,59.32,82,100,9.22
524,Nichinan,JP,2022-05-21 18:51:36,31.6,131.3667,60.03,89,100,3.74
525,Grand Gaube,MU,2022-05-21 18:51:36,-20.0064,57.6608,75.6,75,0,5.99
526,Whitehorse,CA,2022-05-21 18:51:37,60.7161,-135.0538,60.1,37,20,8.05
527,Falkenberg,SE,2022-05-21 18:51:37,56.9055,12.4912,53.94,77,72,7.58
528,Bereda,ES,2022-05-21 18:51:37,43.2686,-7.5406,74.57,55,100,1.99
529,Bluefield,US,2022-05-21 18:51:38,37.2698,-81.2223,85.15,49,20,11.5
530,Sosua,DO,2022-05-21 18:51:38,19.7667,-70.5167,93.18,70,20,18.41
531,Rincon,US,2022-05-21 18:50:56,32.296,-81.2354,88.86,63,75,14.97
532,Nizhneudinsk,RU,2022-05-21 18:51:39,54.9076,99.0276,57.45,66,100,3.0
533,Zhanakorgan,KZ,2022-05-21 18:51:40,43.9098,67.2495,60.04,64,100,20.83
534,Saldanha,ZA,2022-05-21 18:51:40,-33.0117,17.9442,53.65,77,47,10.47
535,Waddan,LY,2022-05-21 18:51:40,29.1614,16.139,73.35,18,0,8.41
536,Huarmey,PE,2022-05-21 18:51:41,-10.0681,-78.1522,70.72,74,49,9.6
537,Carora,VE,2022-05-21 18:51:41,10.1755,-70.0827,96.22,23,2,19.91
538,Katy,US,2022-05-21 18:49:19,29.7858,-95.8244,97.72,57,40,17.27
539,Olinda,BR,2022-05-21 18:51:42,-8.0089,-34.8553,83.93,70,20,14.97
540,Beian,NO,2022-05-21 18:51:42,63.6559,9.5683,52.0,87,75,6.91
541,Sechura,PE,2022-05-21 18:51:43,-5.5569,-80.8222,78.58,58,14,11.52
542,Nemuro,JP,2022-05-21 18:51:43,43.3236,145.575,48.85,99,100,11.39
543,Abu Samrah,SY,2022-05-21 18:51:43,35.3029,37.1841,76.78,14,99,9.33
544,Valday,RU,2022-05-21 18:51:44,57.9747,33.2525,42.93,60,6,8.68
545,Mount Gambier,AU,2022-05-21 18:51:44,-37.8333,140.7667,44.62,93,6,4.97
546,Kudahuvadhoo,MV,2022-05-21 18:51:45,2.6708,72.8944,83.21,76,52,9.26
547,Tessalit,ML,2022-05-21 18:51:45,20.1986,1.0114,95.81,12,9,11.41
548,Morondava,MG,2022-05-21 18:51:46,-20.2833,44.2833,76.53,74,0,9.28
549,Moose Jaw,CA,2022-05-21 18:52:46,50.4001,-105.5344,48.45,34,100,10.36
550,Kotdwara,IN,2022-05-21 18:52:47,29.75,78.5333,82.17,27,95,5.79
551,Zyryanka,RU,2022-05-21 18:52:47,65.75,150.85,47.03,78,100,10.49
552,Renala Khurd,PK,2022-05-21 18:52:47,30.8833,73.6,90.27,15,0,6.8
553,Valkla,EE,2022-05-21 18:52:48,59.4744,25.3186,48.25,57,96,17.74
554,Ferkessedougou,CI,2022-05-21 18:52:48,9.6,-5.2,84.0,58,36,8.08
555,Marfino,RU,2022-05-21 18:52:49,55.7028,37.3822,53.85,40,0,4.47
556,Maymyo,MM,2022-05-21 18:52:49,22.0333,96.4667,67.95,82,98,0.92
557,Goure,NE,2022-05-21 18:52:50,13.9835,10.2704,96.03,12,77,10.07
558,Fallon,US,2022-05-21 18:51:42,39.4735,-118.7774,63.45,17,20,0.0
559,Axim,GH,2022-05-21 18:52:50,4.8699,-2.2405,77.0,89,100,12.62
560,Muros,ES,2022-05-21 18:52:51,42.7762,-9.0603,74.68,76,100,6.87
561,Davila,PH,2022-05-21 18:52:51,18.4726,120.5763,76.98,79,73,3.53
562,Abu Dhabi,AE,2022-05-21 18:49:45,24.4667,54.3667,93.22,47,0,8.05
563,Deep River,CA,2022-05-21 18:52:52,46.1001,-77.4995,61.41,90,100,5.28
564,Lixourion,GR,2022-05-21 18:52:52,38.2019,20.4314,65.05,77,0,6.58
565,Zabaykalsk,RU,2022-05-21 18:52:53,49.6333,117.3167,54.93,28,47,7.18
566,Araguaina,BR,2022-05-21 18:52:53,-7.1911,-48.2072,87.12,42,19,3.56
567,Andilamena,MG,2022-05-21 18:52:53,-17.0167,48.5833,58.1,95,32,4.59
568,Saquarema,BR,2022-05-21 18:52:54,-22.92,-42.5103,73.54,73,6,6.87
569,Seguela,CI,2022-05-21 18:52:54,7.9611,-6.6731,80.89,66,72,5.3
570,Ati,TD,2022-05-21 18:52:55,13.2154,18.3353,94.71,9,12,8.88
571,Altay,CN,2022-05-21 18:52:55,47.8667,88.1167,68.67,23,100,9.31
572,Heide,DE,2022-05-21 18:52:56,54.2,9.1,57.11,84,100,12.57
573,Krasnoselkup,RU,2022-05-21 18:52:56,65.7,82.4667,46.15,69,95,9.89
574,Harlingen,US,2022-05-21 18:49:50,26.1906,-97.6961,95.09,33,0,20.96
575,West Bay,KY,2022-05-21 18:52:57,19.3667,-81.4167,87.08,76,20,16.11
576,Santa Cruz,BO,2022-05-21 18:50:34,-17.8,-63.1667,80.06,44,75,18.41
577,Okakarara,NA,2022-05-21 18:52:57,-20.5833,17.4333,45.82,27,0,5.5
578,Jizan,SA,2022-05-21 18:52:58,17.3333,42.6667,88.74,58,8,2.1
579,Maniitsoq,GL,2022-05-21 18:52:58,65.4167,-52.9,37.2,76,87,14.61
580,Puerto Cabezas,NI,2022-05-21 18:51:03,14.0351,-83.3888,80.56,89,40,9.22
581,Marystown,CA,2022-05-21 18:52:59,47.1666,-55.1483,54.64,57,5,6.4
582,Quchan,IR,2022-05-21 18:53:00,37.106,58.5095,47.97,72,100,10.09
583,Pavino,RU,2022-05-21 18:53:00,59.1139,46.1414,31.8,88,100,7.47
584,Scarborough,GB,2022-05-21 18:50:31,54.2797,-0.4044,59.79,70,79,3.0
585,Denpasar,ID,2022-05-21 18:51:00,-8.65,115.2167,78.46,88,20,4.61
586,Palmer,US,2022-05-21 18:51:11,42.1584,-72.3287,89.92,56,20,6.91
587,Kobelyaky,UA,2022-05-21 18:53:01,49.1489,34.1965,62.46,90,59,17.07
588,Agas,RO,2022-05-21 18:53:02,46.4833,26.2167,59.83,81,8,6.11
589,Hambantota,LK,2022-05-21 18:53:02,6.1241,81.1185,79.14,100,20,8.05
590,La Ronge,CA,2022-05-21 18:53:03,55.1001,-105.2842,57.42,21,40,12.66
591,Andros Town,BS,2022-05-21 18:53:03,24.7,-77.7667,84.16,75,92,16.58
592,Christchurch,NZ,2022-05-21 18:53:03,-43.5333,172.6333,37.94,88,20,1.14
593,Mkushi,ZM,2022-05-21 18:54:04,-13.6202,29.3939,63.36,70,41,2.91
594,Pochutla,MX,2022-05-21 18:54:06,15.7432,-96.4661,92.82,36,86,11.72
